ocid,id,language,publisher/name,date,tender/id,tender/localProcurementCategory,tender/procurementMethodDetails,tender/procurementMethod,tag,initiationType,buyer/id,buyer/name
ocds-lcuori-5570,ocds-lcuori-5570/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-07T14:14:53-06:00,5570,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5564,ocds-lcuori-5564/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-06T11:02:24-06:00,5564,goodsOrServices,Convenio Marco,open,contract,tender,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-5565,ocds-lcuori-5565/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-07T10:23:03-06:00,5565,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5571,ocds-lcuori-5571/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-07T14:29:19-06:00,5571,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5574,ocds-lcuori-5574/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T10:01:49-06:00,5574,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5573,ocds-lcuori-5573/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T09:36:55-06:00,5573,goodsOrServices,Convenio Marco,open,contract,tender,byQwDr-byP1K8-lzWOzp,GERENCIA ADMINISTRATIVA
ocds-lcuori-5575,ocds-lcuori-5575/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T10:16:06-06:00,5575,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-JyjxrP,DIRECCION NACIONAL DE POLICIA PREVENTIVA
ocds-lcuori-5577,ocds-lcuori-5577/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T10:45:14-06:00,5577,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5579,ocds-lcuori-5579/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T11:02:50-06:00,5579,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5580,ocds-lcuori-5580/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T11:07:17-06:00,5580,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T11:19:58-06:00,5581,goodsOrServices,Convenio Marco,open,contract,tender,byQwDr-byP1K8-lzWOzp,GERENCIA ADMINISTRATIVA
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T11:26:54-06:00,5582,goodsOrServices,Convenio Marco,open,contract,tender,byQwDr-byP1K8-lzWOzp,GERENCIA ADMINISTRATIVA
ocds-lcuori-5585,ocds-lcuori-5585/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T12:56:07-06:00,5585,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-11T10:44:50-06:00,5591,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-prbvrM,UNIDAD DE APOYO POLITICA INTEGRAL DE SEGURIDAD CIUDADANA
ocds-lcuori-5592,ocds-lcuori-5592/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-11T10:48:17-06:00,5592,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-prbvrM,UNIDAD DE APOYO POLITICA INTEGRAL DE SEGURIDAD CIUDADANA
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-11T10:52:47-06:00,5593,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-prbvrM,UNIDAD DE APOYO POLITICA INTEGRAL DE SEGURIDAD CIUDADANA
ocds-lcuori-5595,ocds-lcuori-5595/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-11T14:33:40-06:00,5595,goodsOrServices,Convenio Marco,open,contract,tender,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T13:14:05-06:00,5586,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5587,ocds-lcuori-5587/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T13:26:44-06:00,5587,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5588,ocds-lcuori-5588/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T13:42:38-06:00,5588,goodsOrServices,Convenio Marco,open,contract,tender,byPAjK-byP1K8-NzBWyw,GERENICA DE GESTION INSTITUCIONAL Y RELACIONES INTERN.
ocds-lcuori-5589,ocds-lcuori-5589/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-10T14:08:34-06:00,5589,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5590,ocds-lcuori-5590/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-11T10:34:36-06:00,5590,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-prbvrM,UNIDAD DE APOYO POLITICA INTEGRAL DE SEGURIDAD CIUDADANA
ocds-lcuori-5600,ocds-lcuori-5600/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-11T17:02:33-06:00,5600,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5597,ocds-lcuori-5597/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-11T14:53:29-06:00,5597,goodsOrServices,Convenio Marco,open,contract,tender,byQwDr-byP1K8-lzWOzp,GERENCIA ADMINISTRATIVA
ocds-lcuori-5598,ocds-lcuori-5598/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-11T15:04:17-06:00,5598,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-xK3qzP,CONTADURIA GENERAL DE LA REPUBLICA
ocds-lcuori-5603,ocds-lcuori-5603/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-11T17:31:06-06:00,5603,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5604,ocds-lcuori-5604/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-11T17:37:56-06:00,5604,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5610,ocds-lcuori-5610/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-11T18:00:30-06:00,5610,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5613,ocds-lcuori-5613/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T07:55:46-06:00,5613,goodsOrServices,Convenio Marco,open,contract,tender,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5614,ocds-lcuori-5614/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T08:01:29-06:00,5614,goodsOrServices,Convenio Marco,open,contract,tender,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5615,ocds-lcuori-5615/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T10:52:36-06:00,5615,goodsOrServices,Convenio Marco,open,contract,tender,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5617,ocds-lcuori-5617/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T11:09:24-06:00,5617,goodsOrServices,Convenio Marco,open,contract,tender,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5623,ocds-lcuori-5623/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T11:55:27-06:00,5623,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5625,ocds-lcuori-5625/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T13:07:39-06:00,5625,goodsOrServices,Convenio Marco,open,contract,tender,byQwDr-byP1K8-lzWOzp,GERENCIA ADMINISTRATIVA
ocds-lcuori-5621,ocds-lcuori-5621/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T11:48:47-06:00,5621,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5622,ocds-lcuori-5622/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T11:55:23-06:00,5622,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5630,ocds-lcuori-5630/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T14:37:38-06:00,5630,goodsOrServices,Convenio Marco,open,contract,tender,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5631,ocds-lcuori-5631/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-13T10:06:12-06:00,5631,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5627,ocds-lcuori-5627/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T13:47:48-06:00,5627,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5628,ocds-lcuori-5628/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-12T14:21:22-06:00,5628,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-JyjxrP,DIRECCION NACIONAL DE POLICIA PREVENTIVA
ocds-lcuori-5635,ocds-lcuori-5635/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-13T11:43:03-06:00,5635,goodsOrServices,Convenio Marco,open,contract,tender,ero6KM-byP1K8-wrLByx,DIRECCION DE LEGALIZACION Y REGULARIZACION
ocds-lcuori-5636,ocds-lcuori-5636/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-17T15:56:53-06:00,5636,goodsOrServices,Convenio Marco,open,contract,tender,byPAjK-byP1K8-NzBWyw,GERENICA DE GESTION INSTITUCIONAL Y RELACIONES INTERN.
ocds-lcuori-5633,ocds-lcuori-5633/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-13T11:29:42-06:00,5633,goodsOrServices,Convenio Marco,open,contract,tender,ero6KM-byP1K8-wrLByx,DIRECCION DE LEGALIZACION Y REGULARIZACION
ocds-lcuori-5634,ocds-lcuori-5634/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-03-13T11:39:08-06:00,5634,goodsOrServices,Convenio Marco,open,contract,tender,ero6KM-byP1K8-wrLByx,DIRECCION DE LEGALIZACION Y REGULARIZACION
ocds-lcuori-5662,ocds-lcuori-5662/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-06-03T13:46:30-06:00,5662,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5678,ocds-lcuori-5678/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-08-18T10:26:08-06:00,5678,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5688,ocds-lcuori-5688/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-08-21T11:14:23-06:00,5688,goodsOrServices,Convenio Marco,open,contract,tender,wrLGQK-byP1K8-byP1K8,DIRECCION EJECUTIVA DE INGRESOS
ocds-lcuori-5690,ocds-lcuori-5690/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-08-21T14:13:02-06:00,5690,goodsOrServices,Convenio Marco,open,contract,tender,wrLGQK-byP1K8-byP1K8,DIRECCION EJECUTIVA DE INGRESOS
ocds-lcuori-5691,ocds-lcuori-5691/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-08-27T10:51:49-06:00,5691,goodsOrServices,Convenio Marco,open,contract,tender,DznmOr-byP1K8-byP1K8,COORDINACION DEL SECTOR
ocds-lcuori-5695,ocds-lcuori-5695/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-08-28T10:36:20-06:00,5695,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5693,ocds-lcuori-5693/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-08-27T17:00:31-06:00,5693,goodsOrServices,Convenio Marco,open,contract,tender,nz0ARy-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-5699,ocds-lcuori-5699/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-09-16T15:50:32-06:00,5699,goodsOrServices,Convenio Marco,open,contract,tender,VyMY2y-byP1K8-byP1K8,COORDINACION DEL SECTOR
ocds-lcuori-5701,ocds-lcuori-5701/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-09-22T10:54:02-06:00,5701,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-7zv2zR,DIRECCION GENERAL DE PRESUPUESTO
ocds-lcuori-5703,ocds-lcuori-5703/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-10-01T13:30:12-06:00,5703,goodsOrServices,Convenio Marco,open,contract,tender,OzGdoy-byP1K8-byP1K8,ADMINISTRACION CENTRAL
ocds-lcuori-5704,ocds-lcuori-5704/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-10-13T14:53:22-06:00,5704,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-OzGAKn,DIRECCION GENERAL DE CREDITO PUBLICO
ocds-lcuori-5705,ocds-lcuori-5705/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-10-14T11:43:57-06:00,5705,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-6zmxro,ADMINISTRACION DE BIENES NACIONALES
ocds-lcuori-5719,ocds-lcuori-5719/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-12-02T17:17:41-06:00,5719,goodsOrServices,Convenio Marco,open,contract,tender,wrLGQK-byP1K8-byP1K8,DIRECCION EJECUTIVA DE INGRESOS
ocds-lcuori-5730,ocds-lcuori-5730/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-12-04T13:07:01-06:00,5730,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5745,ocds-lcuori-5745/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-12-10T13:24:31-06:00,5745,goodsOrServices,Convenio Marco,open,contract,tender,nz0ARy-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-5752,ocds-lcuori-5752/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-12-12T10:11:31-06:00,5752,goodsOrServices,Convenio Marco,open,contract,tender,VyMY2y-byP1K8-byP1K8,COORDINACION DEL SECTOR
ocds-lcuori-5763,ocds-lcuori-5763/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-12-15T10:49:50-06:00,5763,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5114,ocds-lcuori-5114/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-08T10:06:51-06:00,5114,goodsOrServices,Convenio Marco,open,contract,tender,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5117,ocds-lcuori-5117/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-09T11:07:58-06:00,5117,goodsOrServices,Convenio Marco,open,contract,tender,Dzn3Py-byP1K8-prbvrM,UNIDAD DE APOYO POLITICA INTEGRAL DE SEGURIDAD CIUDADANA
ocds-lcuori-5123,ocds-lcuori-5123/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-13T15:18:43-06:00,5123,goodsOrServices,Convenio Marco,open,contract,tender,NzB4vK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5128,ocds-lcuori-5128/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-15T11:05:24-06:00,5128,goodsOrServices,Convenio Marco,open,contract,tender,NzB4vK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5131,ocds-lcuori-5131/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-16T14:54:52-06:00,5131,goodsOrServices,Convenio Marco,open,contract,tender,7rEMr2-byP1K8-byP1K8,COMANDANCIA GENERAL
ocds-lcuori-5133,ocds-lcuori-5133/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-17T08:58:17-06:00,5133,goodsOrServices,Convenio Marco,open,contract,tender,7rEMr2-byP1K8-byP1K8,COMANDANCIA GENERAL
ocds-lcuori-5136,ocds-lcuori-5136/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-20T11:06:12-06:00,5136,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5140,ocds-lcuori-5140/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-20T11:28:41-06:00,5140,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5145,ocds-lcuori-5145/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-21T09:08:50-06:00,5145,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5147,ocds-lcuori-5147/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-21T11:53:46-06:00,5147,goodsOrServices,Convenio Marco,open,contract,tender,NzBWWy-byP1K8-xK3qzP,SECRETARIA GENERAL
ocds-lcuori-5159,ocds-lcuori-5159/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-23T13:59:48-06:00,5159,goodsOrServices,Convenio Marco,open,contract,tender,byPVdr-byP1K8-byP1K8,COMISION NACIONAL DE TELECOMUNICACIONES
ocds-lcuori-5166,ocds-lcuori-5166/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-27T14:28:09-06:00,5166,goodsOrServices,Convenio Marco,open,contract,tender,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-5168,ocds-lcuori-5168/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-28T11:26:30-06:00,5168,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5172,ocds-lcuori-5172/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-01-28T13:54:16-06:00,5172,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5195,ocds-lcuori-5195/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-05T08:15:41-06:00,5195,goodsOrServices,Convenio Marco,open,contract,tender,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5201,ocds-lcuori-5201/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-06T09:19:07-06:00,5201,goodsOrServices,Convenio Marco,open,contract,tender,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-5211,ocds-lcuori-5211/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-06T13:38:27-06:00,5211,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5245,ocds-lcuori-5245/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-11T14:31:32-06:00,5245,goodsOrServices,Convenio Marco,open,contract,tender,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5252,ocds-lcuori-5252/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-12T11:26:56-06:00,5252,goodsOrServices,Convenio Marco,open,contract,tender,gywern-byP1K8-NzBWyw,DIRECCION GENERAL DE SERVICIO CIVIL
ocds-lcuori-5264,ocds-lcuori-5264/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-13T13:25:15-06:00,5264,goodsOrServices,Convenio Marco,open,contract,tender,RKZayY-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA IAIP
ocds-lcuori-5272,ocds-lcuori-5272/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-14T10:12:04-06:00,5272,goodsOrServices,Convenio Marco,open,contract,tender,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5276,ocds-lcuori-5276/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-14T11:52:07-06:00,5276,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5278,ocds-lcuori-5278/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-14T13:40:34-06:00,5278,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5281,ocds-lcuori-5281/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T10:45:28-06:00,5281,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5284,ocds-lcuori-5284/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T11:19:36-06:00,5284,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5293,ocds-lcuori-5293/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-17T14:37:11-06:00,5293,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5310,ocds-lcuori-5310/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T11:12:38-06:00,5310,goodsOrServices,Convenio Marco,open,contract,tender,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5315,ocds-lcuori-5315/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T13:34:39-06:00,5315,goodsOrServices,Convenio Marco,open,contract,tender,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5330,ocds-lcuori-5330/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2014-02-18T16:12:05-06:00,5330,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
