ocid,id,language,publisher/name,date,tender/id,tender/localProcurementCategory,tender/procurementMethodDetails,tender/procurementMethod,tag,initiationType,buyer/id,buyer/name
ocds-lcuori-6482,ocds-lcuori-6482/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-18T15:34:46-06:00,6482,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6483,ocds-lcuori-6483/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-18T16:10:48-06:00,6483,goodsOrServices,Convenio Marco,open,contract,tender,NzBWyw-byP1K8-byP1K8,COORDINACION  SUPERIOR EJECUTIVA
ocds-lcuori-6487,ocds-lcuori-6487/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T09:30:41-06:00,6487,goodsOrServices,Convenio Marco,open,contract,tender,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-10644,ocds-lcuori-10644/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-12-02T15:33:58-06:00,10644,goodsOrServices,Convenio Marco,open,contract,tender,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-6485,ocds-lcuori-6485/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T09:13:45-06:00,6485,goodsOrServices,Convenio Marco,open,contract,tender,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-6486,ocds-lcuori-6486/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T09:30:39-06:00,6486,goodsOrServices,Convenio Marco,open,contract,tender,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-6489,ocds-lcuori-6489/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T09:44:18-06:00,6489,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6490,ocds-lcuori-6490/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T09:51:27-06:00,6490,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6491,ocds-lcuori-6491/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T09:57:00-06:00,6491,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6492,ocds-lcuori-6492/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T10:02:23-06:00,6492,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6497,ocds-lcuori-6497/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T11:05:51-06:00,6497,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-6496,ocds-lcuori-6496/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T10:45:01-06:00,6496,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-6498,ocds-lcuori-6498/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T11:10:18-06:00,6498,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-byP1K8-OzGwAz,GERENCIA ADMINISTRATIVA
ocds-lcuori-6501,ocds-lcuori-6501/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T12:01:11-06:00,6501,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-NzBWyw-QrN6r0,DIRECCION UNAH-VS
ocds-lcuori-6503,ocds-lcuori-6503/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T12:20:57-06:00,6503,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-NzBWyw-QrN6r0,DIRECCION UNAH-VS
ocds-lcuori-6500,ocds-lcuori-6500/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T11:32:00-06:00,6500,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-byP1K8-OzGwAz,GERENCIA ADMINISTRATIVA
ocds-lcuori-6507,ocds-lcuori-6507/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T13:57:20-06:00,6507,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-6506,ocds-lcuori-6506/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T13:12:21-06:00,6506,goodsOrServices,Convenio Marco,open,contract,tender,xK3Nqy-byP1K8-byP1K8,ACTIVIDADES CENTRALES
ocds-lcuori-6508,ocds-lcuori-6508/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T14:09:24-06:00,6508,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-6511,ocds-lcuori-6511/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T14:13:20-06:00,6511,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-6513,ocds-lcuori-6513/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T15:20:09-06:00,6513,goodsOrServices,Convenio Marco,open,contract,tender,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-6514,ocds-lcuori-6514/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T15:24:25-06:00,6514,goodsOrServices,Convenio Marco,open,contract,tender,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-6515,ocds-lcuori-6515/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T15:45:15-06:00,6515,goodsOrServices,Convenio Marco,open,contract,tender,byPVdr-byP1K8-byP1K8,COMISION NACIONAL DE TELECOMUNICACIONES
ocds-lcuori-6517,ocds-lcuori-6517/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-19T17:47:52-06:00,6517,goodsOrServices,Convenio Marco,open,contract,tender,nz04Yz-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-6521,ocds-lcuori-6521/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T11:27:31-06:00,6521,goodsOrServices,Convenio Marco,open,contract,tender,VyO8gK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-6522,ocds-lcuori-6522/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T11:30:26-06:00,6522,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-6523,ocds-lcuori-6523/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T11:40:46-06:00,6523,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-6524,ocds-lcuori-6524/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T11:41:50-06:00,6524,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-NrAEr4-prbvrM,DIRECCION HOSPITAL JUAN MANUEL GALVEZ
ocds-lcuori-6525,ocds-lcuori-6525/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T11:44:48-06:00,6525,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-6527,ocds-lcuori-6527/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T13:52:19-06:00,6527,goodsOrServices,Convenio Marco,open,contract,tender,byPdJy-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-6529,ocds-lcuori-6529/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T14:16:36-06:00,6529,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-byP1K8,JUNTA DE DIRECCION UNIVERSITARIA
ocds-lcuori-6530,ocds-lcuori-6530/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T14:25:20-06:00,6530,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-byP1K8,JUNTA DE DIRECCION UNIVERSITARIA
ocds-lcuori-6531,ocds-lcuori-6531/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T14:28:12-06:00,6531,goodsOrServices,Convenio Marco,open,contract,tender,wrLGQK-byP1K8-byP1K8,DIRECCION EJECUTIVA DE INGRESOS
ocds-lcuori-6533,ocds-lcuori-6533/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T14:45:13-06:00,6533,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-6534,ocds-lcuori-6534/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T15:01:36-06:00,6534,goodsOrServices,Convenio Marco,open,contract,tender,nz0RKj-byP1K8-byP1K8,OFICINA DE ADMINISTRACION
ocds-lcuori-6535,ocds-lcuori-6535/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T15:15:38-06:00,6535,goodsOrServices,Convenio Marco,open,contract,tender,nz0RKj-byP1K8-byP1K8,OFICINA DE ADMINISTRACION
ocds-lcuori-6537,ocds-lcuori-6537/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T15:32:01-06:00,6537,goodsOrServices,Convenio Marco,open,contract,tender,VyMJlK-byP1K8-wr1v3z,SECRETARIA GENERAL
ocds-lcuori-6538,ocds-lcuori-6538/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T15:53:42-06:00,6538,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-NzBWyw-QrN6r0,DIRECCION UNAH-VS
ocds-lcuori-6539,ocds-lcuori-6539/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-20T18:21:18-06:00,6539,goodsOrServices,Convenio Marco,open,contract,tender,VyMJlK-byP1K8-wr1v3z,SECRETARIA GENERAL
ocds-lcuori-6540,ocds-lcuori-6540/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T09:19:36-06:00,6540,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-6zmxro,ADMINISTRACION DE BIENES NACIONALES
ocds-lcuori-6548,ocds-lcuori-6548/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T11:00:18-06:00,6548,goodsOrServices,Convenio Marco,open,contract,tender,NzBWyw-byP1K8-byP1K8,COORDINACION  SUPERIOR EJECUTIVA
ocds-lcuori-6547,ocds-lcuori-6547/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T10:54:53-06:00,6547,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-6zmxro,ADMINISTRACION DE BIENES NACIONALES
ocds-lcuori-6549,ocds-lcuori-6549/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T11:05:29-06:00,6549,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6543,ocds-lcuori-6543/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T10:02:38-06:00,6543,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-6544,ocds-lcuori-6544/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T10:07:36-06:00,6544,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-6zmxro,ADMINISTRACION DE BIENES NACIONALES
ocds-lcuori-6550,ocds-lcuori-6550/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T11:06:42-06:00,6550,goodsOrServices,Convenio Marco,open,contract,tender,NzBWyw-byP1K8-byP1K8,COORDINACION  SUPERIOR EJECUTIVA
ocds-lcuori-6551,ocds-lcuori-6551/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T11:06:58-06:00,6551,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-NrAEr4,DIRECCION INVESTIGACION CIENTIFICA
ocds-lcuori-6552,ocds-lcuori-6552/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T11:09:13-06:00,6552,goodsOrServices,Convenio Marco,open,contract,tender,byPdJy-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-6556,ocds-lcuori-6556/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T11:48:53-06:00,6556,goodsOrServices,Convenio Marco,open,contract,tender,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-6557,ocds-lcuori-6557/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T11:58:52-06:00,6557,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-RyYNKL,SECRETARIA DE ADMINISTRACION Y FINANZAS
ocds-lcuori-6558,ocds-lcuori-6558/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T13:45:44-06:00,6558,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-by4Gzd,SECRETARIA DE DESARROLLO DE PERSONAL
ocds-lcuori-6561,ocds-lcuori-6561/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T14:42:11-06:00,6561,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-wrLByx,RECTORIA
ocds-lcuori-6560,ocds-lcuori-6560/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-21T14:28:51-06:00,6560,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-6562,ocds-lcuori-6562/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-24T10:42:46-06:00,6562,goodsOrServices,Convenio Marco,open,contract,tender,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-6564,ocds-lcuori-6564/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-24T14:12:27-06:00,6564,goodsOrServices,Convenio Marco,open,contract,tender,wrL8Jr-byP1K8-NzBWyw,DIVISION ADMINISTRATIVA
ocds-lcuori-6565,ocds-lcuori-6565/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-24T14:13:50-06:00,6565,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-by4AGK-RyYjNK,DIRECCION METROPOLITANA DE SAN PEDRO SULA
ocds-lcuori-6566,ocds-lcuori-6566/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-24T14:22:41-06:00,6566,goodsOrServices,Convenio Marco,open,contract,tender,by46gr-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-6569,ocds-lcuori-6569/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-24T15:31:36-06:00,6569,goodsOrServices,Convenio Marco,open,contract,tender,VyMJlK-byP1K8-5y2ZyN,COORDINADOR DE INFOAGRO
ocds-lcuori-6570,ocds-lcuori-6570/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-24T15:52:49-06:00,6570,goodsOrServices,Convenio Marco,open,contract,tender,nz04Yz-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-6571,ocds-lcuori-6571/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-24T15:57:55-06:00,6571,goodsOrServices,Convenio Marco,open,contract,tender,nz04Yz-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-6574,ocds-lcuori-6574/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T09:39:59-06:00,6574,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-by4AGK-RyYjNK,DIRECCION METROPOLITANA DE SAN PEDRO SULA
ocds-lcuori-6575,ocds-lcuori-6575/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T10:28:27-06:00,6575,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-by4AGK-RyYjNK,DIRECCION METROPOLITANA DE SAN PEDRO SULA
ocds-lcuori-6576,ocds-lcuori-6576/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T10:57:31-06:00,6576,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-6577,ocds-lcuori-6577/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T11:36:02-06:00,6577,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-6590,ocds-lcuori-6590/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T11:43:01-06:00,6590,goodsOrServices,Convenio Marco,open,contract,tender,by46gr-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-6599,ocds-lcuori-6599/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T13:58:36-06:00,6599,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-6zmxro,VICE-RECTORIA ACADEMICA
ocds-lcuori-6600,ocds-lcuori-6600/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T14:05:21-06:00,6600,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-6zmxro,VICE-RECTORIA ACADEMICA
ocds-lcuori-6621,ocds-lcuori-6621/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T14:21:28-06:00,6621,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-6zmxro,VICE-RECTORIA ACADEMICA
ocds-lcuori-6632,ocds-lcuori-6632/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T14:30:57-06:00,6632,goodsOrServices,Convenio Marco,open,contract,tender,byPeXK-byP1K8-6zmxro,VICE-RECTORIA ACADEMICA
ocds-lcuori-6635,ocds-lcuori-6635/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T15:28:23-06:00,6635,goodsOrServices,Convenio Marco,open,contract,tender,gywern-byP1K8-6Kdoye,GERENCIA ADMINISTRATIVA
ocds-lcuori-6636,ocds-lcuori-6636/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T15:59:43-06:00,6636,goodsOrServices,Convenio Marco,open,contract,tender,gywern-byP1K8-6Kdoye,GERENCIA ADMINISTRATIVA
ocds-lcuori-6637,ocds-lcuori-6637/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T16:04:07-06:00,6637,goodsOrServices,Convenio Marco,open,contract,tender,gywern-byP1K8-6Kdoye,GERENCIA ADMINISTRATIVA
ocds-lcuori-6639,ocds-lcuori-6639/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-25T16:09:44-06:00,6639,goodsOrServices,Convenio Marco,open,contract,tender,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-6642,ocds-lcuori-6642/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-26T08:32:49-06:00,6642,goodsOrServices,Convenio Marco,open,contract,tender,mKeZMr-byP1K8-byP1K8,DIRECCION EJECUTIVA
ocds-lcuori-6644,ocds-lcuori-6644/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-26T08:41:14-06:00,6644,goodsOrServices,Convenio Marco,open,contract,tender,mKeZMr-byP1K8-byP1K8,DIRECCION EJECUTIVA
ocds-lcuori-6648,ocds-lcuori-6648/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-26T09:03:10-06:00,6648,goodsOrServices,Convenio Marco,open,contract,tender,NzBWyw-byP1K8-byP1K8,COORDINACION  SUPERIOR EJECUTIVA
ocds-lcuori-6646,ocds-lcuori-6646/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-26T08:52:41-06:00,6646,goodsOrServices,Convenio Marco,open,contract,tender,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-6651,ocds-lcuori-6651/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-26T10:03:17-06:00,6651,goodsOrServices,Convenio Marco,open,contract,tender,OzGdoy-byP1K8-byP1K8,ADMINISTRACION CENTRAL
ocds-lcuori-6650,ocds-lcuori-6650/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-26T10:01:11-06:00,6650,goodsOrServices,Convenio Marco,open,contract,tender,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-6652,ocds-lcuori-6652/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-26T10:07:02-06:00,6652,goodsOrServices,Convenio Marco,open,contract,tender,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-6654,ocds-lcuori-6654/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-26T10:27:46-06:00,6654,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-6655,ocds-lcuori-6655/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-08-26T10:35:22-06:00,6655,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
